annot	count	avg_count
PRP8_domainIV	158	1.1126760563380282
Spherulin4	66	0.4647887323943662
BMT	1	0.007042253521126761
PPO1_DWL	10	0.07042253521126761
PPO1_KFDV	3	0.02112676056338028
Med12-LCEWAV	12	0.08450704225352113
Hydrolase_4	1599	11.26056338028169
TTD	5	0.035211267605633804
eIF_4G1	12	0.08450704225352113
DUF3591	196	1.380281690140845
DUF3592	43	0.3028169014084507
DUF3593	73	0.5140845070422535
HsdM_N	1	0.007042253521126761
Alfin	16	0.11267605633802817
Piezo_cap	215	1.5140845070422535
DNA_pol3_gamma3	1	0.007042253521126761
zf-C2H2_jaz	519	3.6549295774647885
zf-ChsH2	1	0.007042253521126761
RST	8	0.056338028169014086
INCENP_N	1	0.007042253521126761
VirArc_Nuclease	1	0.007042253521126761
Ste5_C	1	0.007042253521126761
DUF3597	1	0.007042253521126761
OSR1_C	37	0.2605633802816901
DUF3598_N	30	0.2112676056338028
GIT1_C	23	0.1619718309859155
SAC3	2	0.014084507042253521
Hrs_helical	12	0.08450704225352113
Dpoe2NT	18	0.1267605633802817
TPX2_importin	75	0.528169014084507
Glyco_hydr_116N	65	0.45774647887323944
U1snRNP70_N	136	0.9577464788732394
HflK_N	1	0.007042253521126761
PNGaseA	29	0.20422535211267606
DUF3602	15	0.1056338028169014
Amidoligase_2	42	0.29577464788732394
PRP21_like_P	168	1.1830985915492958
Rif1_N	40	0.28169014084507044
Rav1p_C	176	1.2394366197183098
PCIF1_WW	206	1.4507042253521127
DUF3605	58	0.4084507042253521
Enoyl_reductase	4	0.028169014084507043
Eno-Rase_NADH_b	2	0.014084507042253521
CTK3	18	0.1267605633802817
Big_3_2	5	0.035211267605633804
MKT1_C	98	0.6901408450704225
MKT1_N	80	0.5633802816901409
Methyltransf_FA	81	0.5704225352112676
SNAPC3	129	0.9084507042253521
SidE_PDE	14	0.09859154929577464
CAF1A_dimeriz	113	0.795774647887324
DNA_pol_alpha_N	72	0.5070422535211268
IML1	137	0.9647887323943662
PIP49_C	1	0.007042253521126761
Lipase_bact_N	1	0.007042253521126761
DUF3611	51	0.3591549295774648
CAF1C_H4-bd	395	2.7816901408450705
CpG_bind_C	29	0.20422535211267606
Chs7	31	0.21830985915492956
RCR	7	0.04929577464788732
DUF3616	1	0.007042253521126761
GAF_PdtaS	1	0.007042253521126761
DUF3626	62	0.43661971830985913
Symplekin_C	129	0.9084507042253521
HsbA	8	0.056338028169014086
Bot1p	35	0.24647887323943662
PixA	1	0.007042253521126761
KBP_C	143	1.0070422535211268
DUF3632	6	0.04225352112676056
IMCp	237	1.6690140845070423
DA1-like	54	0.38028169014084506
Dsh_C	2	0.014084507042253521
IFT46_B_C	162	1.1408450704225352
TryThrA_C	3	0.02112676056338028
T4_baseplate	2	0.014084507042253521
HTH_OrfB_IS605	35	0.24647887323943662
TMF_TATA_bd	97	0.6830985915492958
EOS1	13	0.09154929577464789
FtsZ_C	132	0.9295774647887324
Rpp20	60	0.4225352112676056
TMF_DNA_bd	45	0.31690140845070425
Haspin_kinase	42	0.29577464788732394
Rad26-like_helical_rpts	3	0.02112676056338028
Ipi1_N	65	0.45774647887323944
SBF2	58	0.4084507042253521
DNAJ_related	1	0.007042253521126761
DUF3638	307	2.1619718309859155
Mcl1_mid	152	1.0704225352112675
UvrB	18	0.1267605633802817
DUF3641	51	0.3591549295774648
HJURP_C	1	0.007042253521126761
CLASP_N	449	3.1619718309859155
Sterol-sensing	642	4.52112676056338
CTK3_C	14	0.09859154929577464
Fig1	7	0.04929577464788732
V-SNARE_C	639	4.5
eIF3g	164	1.1549295774647887
PLD_C	89	0.6267605633802817
DUF3645	312	2.1971830985915495
DUF3648	4	0.028169014084507043
Casc1_C	4	0.028169014084507043
Rhodanese_C	132	0.9295774647887324
TMEM131_like_N	41	0.2887323943661972
Htt_N-HEAT	33	0.2323943661971831
Peptidase_A2_2	11	0.07746478873239436
Peptidase_A2B	2	0.014084507042253521
Peptidase_C70	6	0.04225352112676056
Peptidase_M57	2	0.014084507042253521
DUF3656	16	0.11267605633802817
DUF3657	71	0.5
DUF3659	36	0.2535211267605634
U3snoRNP10	69	0.4859154929577465
STIMATE	217	1.528169014084507
DUF3663	1	0.007042253521126761
P5-ATPase	107	0.7535211267605634
Choline_sulf_C	4	0.028169014084507043
DUF3667	1	0.007042253521126761
DUF3668	18	0.1267605633802817
DUF3669	3	0.02112676056338028
DUF3670	11	0.07746478873239436
DUF3671	1	0.007042253521126761
Condensin2nSMC	80	0.5633802816901409
KIF1B	85	0.5985915492957746
ATP_Ca_trans_C	10	0.07042253521126761
DUF3675	1	0.007042253521126761
DUF3676	53	0.3732394366197183
ABA_GPCR	142	1.0
INTS1_RP2B-bd	26	0.18309859154929578
USP7_ICP0_bdg	215	1.5140845070422535
GSIII_N	124	0.8732394366197183
GDE_N	7	0.04929577464788732
DUF3682	57	0.4014084507042254
DUF3684	130	0.9154929577464789
VPS11_C	97	0.6830985915492958
DUF3685	8	0.056338028169014086
Ecm33	3	0.02112676056338028
Dynactin	42	0.29577464788732394
hSac2	85	0.5985915492957746
TIP_N	64	0.4507042253521127
MMS19_C	88	0.6197183098591549
DUF3689	114	0.8028169014084507
Mac	86	0.6056338028169014
Pr_beta_C	29	0.20422535211267606
GTP_CH_N	78	0.5492957746478874
DUF3694	32	0.22535211267605634
PKK	5	0.035211267605633804
UBAP2-Lig	2	0.014084507042253521
DUF3700	14	0.09859154929577464
DUF3701	1	0.007042253521126761
GIDE	39	0.2746478873239437
DUF3703	1	0.007042253521126761
BCAS3	19	0.13380281690140844
DUF3695	1	0.007042253521126761
bZIP_C	2	0.014084507042253521
DUF3707	302	2.1267605633802815
DUF3708	1	0.007042253521126761
DUF3712	166	1.1690140845070423
DUF3715	14	0.09859154929577464
Smoothelin	2	0.014084507042253521
DUF3716	17	0.11971830985915492
SUV3_C	106	0.7464788732394366
DUF3718	2	0.014084507042253521
CaATP_NAI	6	0.04225352112676056
DUF3719	12	0.08450704225352113
DUF3720	62	0.43661971830985913
DUF3721	2	0.014084507042253521
MDM10	34	0.23943661971830985
DUF3723	1	0.007042253521126761
DUF3727	45	0.31690140845070425
Xylo_C	4	0.028169014084507043
DUF3730	40	0.28169014084507044
Nudix_N	1	0.007042253521126761
DUF3734	1	0.007042253521126761
GPHR_N	130	0.9154929577464789
Csm1	10	0.07042253521126761
DUF3737	5	0.035211267605633804
CWC25	122	0.8591549295774648
LAM_C	5	0.035211267605633804
TOH_N	1	0.007042253521126761
GCR1_C	64	0.4507042253521127
PHBC_N	1	0.007042253521126761
MOZART1	76	0.5352112676056338
CobS_N	2	0.014084507042253521
TagA	1	0.007042253521126761
DUF3747	2	0.014084507042253521
NatA_aux_su	212	1.4929577464788732
DUF3750	1	0.007042253521126761
DUF3752	89	0.6267605633802817
DUF3754	99	0.6971830985915493
3-PAP	6	0.04225352112676056
DUF3755	10	0.07042253521126761
TPPII	99	0.6971830985915493
TPPII_C	7	0.04929577464788732
TRAPPC10	59	0.4154929577464789
DUF3759	13	0.09154929577464789
DUF3760	18	0.1267605633802817
PSDC	7	0.04929577464788732
WBS_methylT	138	0.971830985915493
Cox20	62	0.43661971830985913
DUF3769	6	0.04225352112676056
T4bSS_IcmS	3	0.02112676056338028
TFCD_C	134	0.9436619718309859
LdpA_C	17	0.11971830985915492
MCM2_N	107	0.7535211267605634
PHM7_ext	18	0.1267605633802817
NpwBP	14	0.09859154929577464
VPS13_N	446	3.140845070422535
Arabinose_bd	1	0.007042253521126761
PolyA_pol_RNAbd	106	0.7464788732394366
Inhibitor_I71	1	0.007042253521126761
MnmE_helical	120	0.8450704225352113
Vezatin	28	0.19718309859154928
Inp1	4	0.028169014084507043
TSCPD	2	0.014084507042253521
Staygreen	13	0.09154929577464789
UPF0489	64	0.4507042253521127
MazG-like	76	0.5352112676056338
DUF3783	10	0.07042253521126761
RNHCP	1	0.007042253521126761
G-patch_2	144	1.0140845070422535
TFIIIC_delta	28	0.19718309859154928
Ten1	1	0.007042253521126761
Stn1_C	1	0.007042253521126761
zf-TFIIIC	27	0.19014084507042253
hEGF	311	2.1901408450704225
cEGF	171	1.204225352112676
Amidase_6	16	0.11267605633802817
zf-rbx1	272	1.9154929577464788
SnoaL_2	213	1.5
Glyoxalase_2	1	0.007042253521126761
Flavodoxin_4	10	0.07042253521126761
TPR_5	5	0.035211267605633804
Acid_PPase	206	1.4507042253521127
BsuPI	1	0.007042253521126761
cpYpsA	21	0.14788732394366197
Abhydrolase_5	40	0.28169014084507044
Abhydrolase_6	1242	8.746478873239436
ABC2_membrane_3	1461	10.288732394366198
LSM14	227	1.5985915492957747
MacB_PCD	3	0.02112676056338028
PDDEXK_1	73	0.5140845070422535
Lactamase_B_2	620	4.366197183098592
DUF3804	14	0.09859154929577464
Pect-lyase_RHGA_epim	221	1.556338028169014
Fungal_TACC	4	0.028169014084507043
HAD	131	0.9225352112676056
Apq12	5	0.035211267605633804
Cnd1	283	1.9929577464788732
Cnd3	128	0.9014084507042254
DUF3807	4	0.028169014084507043
Hid1	158	1.1126760563380282
Flavodoxin_5	6	0.04225352112676056
SEN1_N	46	0.323943661971831
HTH_17	5	0.035211267605633804
4HB_MCP_1	4	0.028169014084507043
YtxH	2	0.014084507042253521
Cadherin-like	330	2.323943661971831
CYSTM	23	0.1619718309859155
IgD3_Trs65	14	0.09859154929577464
PTCB-BRCT	441	3.1056338028169015
TRAPPC-Trs85	155	1.091549295774648
PETase	59	0.4154929577464789
Gryzun-like	31	0.21830985915492956
ATG19	2	0.014084507042253521
HGTP_anticodon2	66	0.4647887323943662
GNAT_acetyltran	7	0.04929577464788732
Metallothio_Euk	4	0.028169014084507043
Vac7	15	0.1056338028169014
SUZ	122	0.8591549295774648
Nro1	8	0.056338028169014086
Get5_N	3	0.02112676056338028
Vac14_Fab1_bd	156	1.0985915492957747
zf-C2H2_2	284	2.0
Eisosome1	6	0.04225352112676056
Zn_ribbon_IS1595	2	0.014084507042253521
End3	7	0.04929577464788732
DDE_Tnp_IS1595	147	1.0352112676056338
EH	828	5.830985915492958
Cohesin_HEAT	118	0.8309859154929577
Pyridox_oxase_2	99	0.6971830985915493
SAGA-Tad1	108	0.7605633802816901
Rax2	44	0.30985915492957744
PNTB_4TM	173	1.2183098591549295
CHAT	375	2.640845070422535
SusD-like_2	4	0.028169014084507043
DZR	51	0.3591549295774648
AAA_6	1998	14.070422535211268
AAA_7	1754	12.352112676056338
Myb_DNA-bind_3	19	0.13380281690140844
MT	2001	14.091549295774648
WXXGXW	1	0.007042253521126761
AAA_8	1871	13.17605633802817
AAA_9	1938	13.647887323943662
Sec7-like_HUS	511	3.5985915492957745
PDDEXK_2	26	0.18309859154929578
VESA1_N	1	0.007042253521126761
EcsC	3	0.02112676056338028
PTR	1735	12.21830985915493
MscS_porin	2	0.014084507042253521
Ank_2	49660	349.71830985915494
Fer4_2	1	0.007042253521126761
Fer4_3	1	0.007042253521126761
LRR_4	2013	14.17605633802817
Fer4_5	54	0.38028169014084506
MarR_2	3	0.02112676056338028
NTP_transf_3	51	0.3591549295774648
FUSC-like	1	0.007042253521126761
Acyl-CoA_dh_C	54	0.38028169014084506
eIF3_p135	621	4.373239436619718
Mto2_bdg	8	0.056338028169014086
ALK_LTK_GRD	534	3.76056338028169
BaxI_1	2	0.014084507042253521
PDZ_1	110	0.7746478873239436
XPG_I_2	32	0.22535211267605634
Mcp5_PH	70	0.49295774647887325
CTD	31	0.21830985915492956
TPR_Vps8	124	0.8732394366197183
Malectin_like	6	0.04225352112676056
ThrE_2	46	0.323943661971831
MRP-L20	29	0.20422535211267606
DUF3818	35	0.24647887323943662
HHH_2	20	0.14084507042253522
Peroxin-22	3	0.02112676056338028
PXB	19	0.13380281690140844
Mhr1	7	0.04929577464788732
Nipped-B_C	147	1.0352112676056338
FAD_oxidored	152	1.0704225352112675
MFS_1_like	273	1.9225352112676057
HTH_18	13	0.09154929577464789
HHH_3	99	0.6971830985915493
Fer4_6	13	0.09154929577464789
Fer4_7	262	1.8450704225352113
HTH_20	2	0.014084507042253521
DUF3819	190	1.3380281690140845
QSregVF_b	9	0.06338028169014084
Methyltransf_18	12	0.08450704225352113
ABC_tran_Xtn	675	4.753521126760563
PBP_like_2	685	4.823943661971831
Metallophos_2	181	1.2746478873239437
Tet_JBP	26	0.18309859154929578
Cupin_6	2	0.014084507042253521
NADH_u_ox_C	11	0.07746478873239436
PPR_1	152	1.0704225352112675
Ecl1	26	0.18309859154929578
ANAPC9	1	0.007042253521126761
ANAPC1	43	0.3028169014084507
zf-ANAPC11	79	0.5563380281690141
ANAPC5	122	0.8591549295774648
DinB_2	52	0.36619718309859156
DUF3824	7	0.04929577464788732
PRP38_assoc	10	0.07042253521126761
OST-HTH	159	1.119718309859155
DUF3825	31	0.21830985915492956
zf-met	813	5.725352112676056
Cellulase-like	3	0.02112676056338028
SICA_C	6	0.04225352112676056
TORC_N	2	0.014084507042253521
Glyco_hydro_44	9	0.06338028169014084
Lumazine_bd_2	12	0.08450704225352113
ANAPC4_WD40	690	4.859154929577465
ANAPC3	451	3.176056338028169
ANAPC4	89	0.6267605633802817
Stc1	37	0.2605633802816901
Glyco_hydro_100	6	0.04225352112676056
Pyridox_ox_2	23	0.1619718309859155
SUZ-C	28	0.19718309859154928
Ferritin-like	24	0.16901408450704225
DUF3830	3	0.02112676056338028
Collagen_bind_2	11	0.07746478873239436
Glyco_hydro_101	2	0.014084507042253521
RINGv	785	5.528169014084507
zf-met2	99	0.6971830985915493
OppC_N	1	0.007042253521126761
TcdA_TcdB_pore	37	0.2605633802816901
ATP13	6	0.04225352112676056
Cnd1_N	91	0.6408450704225352
RRP7	129	0.9084507042253521
APP_E2	1	0.007042253521126761
MOZART2	12	0.08450704225352113
DUF3835	10	0.07042253521126761
tRNA_int_end_N2	80	0.5633802816901409
Mid1	34	0.23943661971830985
TPR_Sec16	269	1.8943661971830985
Sec16	78	0.5492957746478874
FTO_NTD	26	0.18309859154929578
FTO_CTD	22	0.15492957746478872
Sec16_N	2	0.014084507042253521
Kri1_C	141	0.9929577464788732
F-box-like	4385	30.880281690140844
DUF3839	2622	18.464788732394368
EGF_MSP1_1	5	0.035211267605633804
EGF_3	2881	20.288732394366196
MSP7_C	8	0.056338028169014086
HeH	23	0.1619718309859155
DUF3841	1	0.007042253521126761
Vps3844_C	12	0.08450704225352113
DUF3853	2	0.014084507042253521
NAGLU_N	145	1.0211267605633803
NAGLU_C	190	1.3380281690140845
Cupin_7	40	0.28169014084507044
Phosphonate-bd	264	1.8591549295774648
ING	206	1.4507042253521127
PRKCSH-like	268	1.8873239436619718
Acatn	360	2.535211267605634
ECM29_N	135	0.9507042253521126
LDB19	7	0.04929577464788732
zf-IS66	1	0.007042253521126761
LZ_Tnp_IS66	1	0.007042253521126761
MitMem_reg	471	3.316901408450704
F-box-like_2	2	0.014084507042253521
PRKCSH_1	299	2.1056338028169015
Maelstrom	23	0.1619718309859155
Sde2_N_Ubi_yeast	4	0.028169014084507043
NOV_C	109	0.7676056338028169
HD_3	149	1.0492957746478873
DUF3887	1	0.007042253521126761
LpoB	2	0.014084507042253521
PPR_2	3105	21.866197183098592
DUF3915	2	0.014084507042253521
Fer2_3	143	1.0070422535211268
AAA_11	2351	16.556338028169016
AAA_12	1963	13.82394366197183
BNR_2	248	1.7464788732394365
PP_kinase_N	20	0.14084507042253522
PP_kinase_C	27	0.19014084507042253
PLDc_2	626	4.408450704225352
CENP-L	34	0.23943661971830985
FTA4	13	0.09154929577464789
CENP-Q	8	0.056338028169014086
FTA2	2	0.014084507042253521
CENP-P	16	0.11267605633802817
Thioredoxin_2	3	0.02112676056338028
Phage_int_SAM_5	5	0.035211267605633804
TonB_2	1	0.007042253521126761
DUF3972	1	0.007042253521126761
DUF3955	4	0.028169014084507043
DUF3984	2	0.014084507042253521
ChapFlgA	1	0.007042253521126761
DUF3987	7	0.04929577464788732
DUF3990	9	0.06338028169014084
Toprim_2	65	0.45774647887323944
GTP-bdg_N	74	0.5211267605633803
AAA_14	19	0.13380281690140844
TPR_6	330	2.323943661971831
AAA_15	21	0.14788732394366197
TPR_7	463	3.26056338028169
DNA_pol3_delta2	162	1.1408450704225352
PDZ_2	812	5.71830985915493
TPR_8	6578	46.32394366197183
DUF4007	3	0.02112676056338028
Fer4_8	41	0.2887323943661972
KH_NusA_1st	7	0.04929577464788732
GAF_2	209	1.471830985915493
SPASM	5	0.035211267605633804
Fer4_9	14	0.09859154929577464
PAS_8	104	0.7323943661971831
AAA_16	733	5.161971830985915
AMP-binding_C	1437	10.119718309859154
DUF4011	3	0.02112676056338028
Glyco_hydro_66	3	0.02112676056338028
DUF4015	2	0.014084507042253521
EF-hand_5	4944	34.816901408450704
Apiosidase	20	0.14084507042253522
Big_5	205	1.443661971830986
VSG_B	35	0.24647887323943662
AAA_17	42	0.29577464788732394
D27-like_C	95	0.6690140845070423
DUF4037	3	0.02112676056338028
Beta_helix	1923	13.54225352112676
GATase_4	90	0.6338028169014085
PMT_2	5	0.035211267605633804
Complex1_LYR_1	8	0.056338028169014086
Complex1_LYR_2	159	1.119718309859155
MTR4_beta-barrel	273	1.9225352112676057
CLU	787	5.542253521126761
Fer4_10	46	0.323943661971831
AAA_18	195	1.3732394366197183
2TM	8	0.056338028169014086
Zn_Ribbon_1	80	0.5633802816901409
NAD_binding_7	24	0.16901408450704225
Hydrolase_like	596	4.197183098591549
SQHop_cyclase_C	124	0.8732394366197183
AAA_19	76	0.5352112676056338
Cation_ATPase	2602	18.323943661971832
Fer4_11	1	0.007042253521126761
Zn_ribbon_3	4	0.028169014084507043
SQHop_cyclase_N	112	0.7887323943661971
DUF4042	91	0.6408450704225352
DUF4045	4	0.028169014084507043
DUF4048	3	0.02112676056338028
clamp_Gag1-like	27	0.19014084507042253
PHP_C	1	0.007042253521126761
DUF4057	4	0.028169014084507043
CCDC28	21	0.14788732394366197
DUF4062	458	3.2253521126760565
SocA_Panacea	2	0.014084507042253521
S4_2	2	0.014084507042253521
HTH_21	16	0.11267605633802817
4HBT_2	216	1.5211267605633803
MAP3K_TRAF_bd	13	0.09154929577464789
DUF4070	1	0.007042253521126761
HD_assoc	4	0.028169014084507043
Fn3_assoc	65	0.45774647887323944
DXPR_C	43	0.3028169014084507
SIR2_2	89	0.6267605633802817
CHB_HEX_C_1	343	2.415492957746479
ACT_4	39	0.2746478873239437
DXP_synthase_N	60	0.4225352112676056
SDE2_2C	127	0.8943661971830986
LigD_N	3	0.02112676056338028
CPSF100_C	115	0.8098591549295775
DUF4078	26	0.18309859154929578
DUF4079	71	0.5
Acetyltransf_3	328	2.3098591549295775
PTS_EIIC_2	3	0.02112676056338028
AAA_21	59	0.4154929577464789
TetR_C_33	2	0.014084507042253521
LRR_5	4670	32.88732394366197
Helicase_C_2	568	4.0
YARHG	1	0.007042253521126761
Virulence_RhuM	2	0.014084507042253521
DUF4082	1	0.007042253521126761
DUF4090	1	0.007042253521126761
GH123_cat	45	0.31690140845070425
DUF4092	1	0.007042253521126761
HPIH	4	0.028169014084507043
GCIP_N	66	0.4647887323943662
MCRS_N	39	0.2746478873239437
PSII_Pbs27	64	0.4507042253521127
HD_4	167	1.176056338028169
ATG2_CAD	171	1.204225352112676
Mucin2_WxxW	8	0.056338028169014086
DUF4093	10	0.07042253521126761
Fil_haemagg_2	4	0.028169014084507043
rve_2	2	0.014084507042253521
DUF4094	2	0.014084507042253521
Mg_chelatase_C	2	0.014084507042253521
AcetylCoA_hyd_C	87	0.6126760563380281
AATF-Che1	124	0.8732394366197183
DUF4096	2	0.014084507042253521
Toprim_Crpt	1	0.007042253521126761
SBP_bac_6	10	0.07042253521126761
Hydrolase_6	525	3.6971830985915495
MFS_2	414	2.915492957746479
DUF4097	58	0.4084507042253521
Y_phosphatase3	229	1.6126760563380282
DUF4100	2	0.014084507042253521
Fer4_12	157	1.1056338028169015
Beta-lactamase2	23	0.1619718309859155
ARC6-like_IMS	14	0.09859154929577464
Arm-DNA-bind_3	2	0.014084507042253521
DDE_3	1016	7.154929577464789
DDE_Tnp_4	567	3.992957746478873
PQQ_2	646	4.549295774647887
UvrD_C	410	2.887323943661972
Toprim_3	2	0.014084507042253521
BetaGal_dom3	6	0.04225352112676056
BetaGal_ABD2	36	0.2535211267605634
Trypsin_2	966	6.802816901408451
PDDEXK_3	16	0.11267605633802817
PrsW-protease	87	0.6126760563380281
Toprim_C_rpt	69	0.4859154929577465
Transglut_core2	111	0.7816901408450704
Fer4_13	103	0.7253521126760564
TPR_9	40	0.28169014084507044
Alginate_exp	1	0.007042253521126761
Dsc3_C	82	0.5774647887323944
TPR_10	2527	17.795774647887324
OmdA	21	0.14788732394366197
Peripla_BP_3	12	0.08450704225352113
MR_MLE_C	164	1.1549295774647887
NMT1_2	8	0.056338028169014086
CoA_binding_2	127	0.8943661971830986
Adenine_deam_C	4	0.028169014084507043
Methyltransf_22	215	1.5140845070422535
HTH_23	68	0.4788732394366197
Laminin_G_3	2684	18.901408450704224
DsbD_2	2	0.014084507042253521
Lnb_N	1	0.007042253521126761
DUF4106	399	2.8098591549295775
DUF4107	993	6.992957746478873
DUF4108	1178	8.295774647887324
HNH_2	119	0.8380281690140845
HNH_3	152	1.0704225352112675
tRNA-synt_His	346	2.436619718309859
PLDc_N	10	0.07042253521126761
Peptidase_M50B	60	0.4225352112676056
AAA_22	243	1.7112676056338028
Peptidase_M60	107	0.7535211267605634
Hint_2	5	0.035211267605633804
HTH_AsnC-type	2	0.014084507042253521
EF-hand_6	782	5.507042253521127
SLT_2	8	0.056338028169014086
Peripla_BP_4	45	0.31690140845070425
Zn_ribbon_recom	1	0.007042253521126761
GST_N_2	932	6.563380281690141
GST_C_2	716	5.042253521126761
MerR_1	12	0.08450704225352113
HTH_24	43	0.3028169014084507
HTH_25	1	0.007042253521126761
TPR_11	1544	10.873239436619718
Beta-prop_FBX42	394	2.7746478873239435
SBP_bac_8	48	0.3380281690140845
GST_N_3	674	4.746478873239437
Beta-prop_TYW4	1049	7.387323943661972
HAD_2	451	3.176056338028169
Acetyltransf_4	11	0.07746478873239436
Band_7_1	1	0.007042253521126761
DUF4110	63	0.44366197183098594
UCH_1	132	0.9295774647887324
TPR_12	7630	53.732394366197184
PAS_9	1859	13.091549295774648
AadA_C	1	0.007042253521126761
TPR_14	210	1.4788732394366197
TPR_15	12	0.08450704225352113
DUF4112	21	0.14788732394366197
TPR_17	380	2.676056338028169
TPR_16	4408	31.04225352112676
Peripla_BP_5	7	0.04929577464788732
Lys_Orn_oxgnase	22	0.15492957746478872
Cytochrome_C554	1	0.007042253521126761
Gly-zipper_OmpA	16	0.11267605633802817
	8	0.056338028169014086
Glyco_transf_4	316	2.2253521126760565
Polysacc_synt_3	1	0.007042253521126761
Gly-zipper_YMGG	1	0.007042253521126761
Cytochrome_CBB3	76	0.5352112676056338
HTH_26	2	0.014084507042253521
Acetyltransf_5	2	0.014084507042253521
zf-RING_UBOX	1279	9.007042253521126
RPT	24	0.16901408450704225
DUF4114	29	0.20422535211267606
Phytase-like	57	0.4014084507042254
NAD_binding_8	1008	7.098591549295775
zf_Tbcl	102	0.7183098591549296
FAS1_DH_region	49	0.34507042253521125
NAD_binding_9	20	0.14084507042253522
MUG113	5	0.035211267605633804
RVT_3	149	1.0492957746478873
GW	1	0.007042253521126761
Peripla_BP_6	556	3.915492957746479
Fer4_15	1	0.007042253521126761
NAD_binding_10	950	6.690140845070423
Thioredoxin_4	111	0.7816901408450704
zf-H2C2_2	41	0.2887323943661972
STAS_2	4	0.028169014084507043
Glyoxalase_3	15	0.1056338028169014
Sulfotransfer_3	299	2.1056338028169015
PIN_3	2	0.014084507042253521
Transglut_core3	1	0.007042253521126761
Lipase_GDSL_2	741	5.21830985915493
Cupredoxin_1	1	0.007042253521126761
SnoaL_3	64	0.4507042253521127
DUF4116	5810	40.91549295774648
AAA_23	269	1.8943661971830985
Glyco_trans_4_2	1	0.007042253521126761
XdhC_C	8	0.056338028169014086
AAA_24	1	0.007042253521126761
Acetyltransf_6	5	0.035211267605633804
AAA_25	125	0.8802816901408451
RNase_H_2	17	0.11971830985915492
Lactamase_B_3	46	0.323943661971831
Fer4_16	14	0.09859154929577464
HD_5	3	0.02112676056338028
Gly-zipper_Omp	9	0.06338028169014084
Methyltransf_23	721	5.077464788732394
zf-HC2	1	0.007042253521126761
FtsK_4TM	1	0.007042253521126761
GAF_3	2	0.014084507042253521
Phage_int_SAM_4	1	0.007042253521126761
EF-hand_7	17178	120.97183098591549
AAA_26	177	1.2464788732394365
SoxY	1	0.007042253521126761
OMP_b-brl	5	0.035211267605633804
Glyco_transf_21	50	0.352112676056338
GATase_5	114	0.8028169014084507
Acetyltransf_7	259	1.823943661971831
Fer2_4	157	1.1056338028169015
HEAT_EZ	622	4.380281690140845
AAA_27	1	0.007042253521126761
FUSC_2	123	0.8661971830985915
LRR_6	43563	306.78169014084506
FG-GAP_3	1552	10.929577464788732
HTH_28	39	0.2746478873239437
VWA_2	815	5.73943661971831
AA_permease_2	944	6.647887323943662
AAA_28	281	1.9788732394366197
GATase_6	331	2.3309859154929575
Acetyltransf_8	10	0.07042253521126761
Glyco_trans_1_2	82	0.5774647887323944
YfiO	4	0.028169014084507043
Acetyltransf_9	51	0.3591549295774648
Glyco_trans_1_3	11	0.07746478873239436
Peptidase_C39_2	101	0.7112676056338029
SCP2_2	1	0.007042253521126761
SBP_bac_11	18	0.1267605633802817
2OG-FeII_Oxy_2	914	6.436619718309859
	3	0.02112676056338028
Fer4_17	129	0.9084507042253521
ATP-grasp_4	321	2.26056338028169
GATase_7	244	1.7183098591549295
UvrD_C_2	40	0.28169014084507044
Peptidase_M15_4	17	0.11971830985915492
RCC1_2	4349	30.62676056338028
ChlI	13	0.09154929577464789
HTH_Crp_2	4	0.028169014084507043
DUF4126	3	0.02112676056338028
ATP-grasp_5	62	0.43661971830985913
HTH_29	10	0.07042253521126761
DUF4127	13	0.09154929577464789
AAA_29	1	0.007042253521126761
Phenol_MetA_deg	1	0.007042253521126761
SbcC_Walker_B	60	0.4225352112676056
DUF4129	1	0.007042253521126761
HTH_31	2	0.014084507042253521
adh_short_C2	1595	11.232394366197184
2_5_RNA_ligase2	236	1.6619718309859155
DoxX_2	21	0.14788732394366197
HTH_32	15	0.1056338028169014
Beta-prop_ACSF4	29	0.20422535211267606
SprB	2	0.014084507042253521
Reprolysin_2	67	0.47183098591549294
DUF4135	3	0.02112676056338028
Pentapeptide_3	23	0.1619718309859155
SnoaL_4	48	0.3380281690140845
Methyltransf_24	530	3.732394366197183
Glyco_trans_4_4	59	0.4154929577464789
SIS_2	5	0.035211267605633804
HATPase_c_2	3	0.02112676056338028
Reprolysin_3	66	0.4647887323943662
Reprolysin_4	60	0.4225352112676056
HSDR_N_2	1	0.007042253521126761
HATPase_c_3	1145	8.06338028169014
DUF4136	1	0.007042253521126761
HTH_33	2	0.014084507042253521
SBF_like	169	1.1901408450704225
PAS_10	8	0.056338028169014086
NRDD	11	0.07746478873239436
DUF4139	114	0.8028169014084507
Pentapeptide_4	100	0.704225352112676
DUF4140	75	0.528169014084507
ADH_zinc_N_2	620	4.366197183098592
tRNA-synt_1_2	129	0.9084507042253521
AAA_30	94	0.6619718309859155
Ank_3	476	3.352112676056338
Succ_CoA_lig	60	0.4225352112676056
Porin_4	13	0.09154929577464789
DDE_Tnp_IS240	3	0.02112676056338028
DDE_Tnp_1_3	2	0.014084507042253521
HTH_Tnp_4	18	0.1267605633802817
AAA_31	104	0.7323943661971831
Rotamase_3	165	1.1619718309859155
Gluconate_2-dh3	1	0.007042253521126761
CarboxypepD_reg	194	1.3661971830985915
Cupin_8	1812	12.76056338028169
4HBT_3	121	0.852112676056338
