ontology	GO.ID	Term	Annotated	Significant	Expected	classic	sag_id	enriched_in
MF	GO:0030955	potassium ion binding	57	5	1.34	0.01091	ICM0121_SAG.1_Prymnesiophyceae	PF
MF	GO:0004743	pyruvate kinase activity	57	5	1.34	0.01091	ICM0121_SAG.1_Prymnesiophyceae	PF
MF	GO:0070009	serine-type aminopeptidase activity	8	2	0.19	0.01409	ICM0121_SAG.1_Prymnesiophyceae	PF
MF	GO:0016799	hydrolase activity, hydrolyzing N-glycosyl compounds	144	10	3.39	0.01769	ICM0121_SAG.1_Prymnesiophyceae	PF
MF	GO:0008173	RNA methyltransferase activity	448	17	10.54	0.0207	ICM0121_SAG.1_Prymnesiophyceae	PF
MF	GO:0009982	pseudouridine synthase activity	261	12	6.14	0.02179	ICM0121_SAG.1_Prymnesiophyceae	PF
MF	GO:0004332	fructose-bisphosphate aldolase activity	26	3	0.61	0.02256	ICM0121_SAG.1_Prymnesiophyceae	PF
MF	GO:0005230	extracellular ligand-gated monoatomic ion channel activity	93	6	2.19	0.02269	ICM0121_SAG.1_Prymnesiophyceae	PF
MF	GO:0033743	peptide-methionine (R)-S-oxide reductase activity	46	4	1.08	0.02276	ICM0121_SAG.1_Prymnesiophyceae	PF
MF	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	69	5	1.62	0.0233	ICM0121_SAG.1_Prymnesiophyceae	PF
MF	GO:0016774	phosphotransferase activity, carboxyl group as acceptor	47	3	1.11	0.02351	ICM0121_SAG.1_Prymnesiophyceae	PF
MF	GO:0004150	dihydroneopterin aldolase activity	1	1	0.02	0.02352	ICM0121_SAG.1_Prymnesiophyceae	PF
MF	GO:0046406	magnesium protoporphyrin IX methyltransferase activity	1	1	0.02	0.02352	ICM0121_SAG.1_Prymnesiophyceae	PF
MF	GO:0016805	dipeptidase activity	71	5	1.67	0.026	ICM0121_SAG.1_Prymnesiophyceae	PF
MF	GO:0120013	lipid transfer activity	28	3	0.66	0.02747	ICM0121_SAG.1_Prymnesiophyceae	PF
MF	GO:0033897	ribonuclease T2 activity	31	3	0.73	0.03579	ICM0121_SAG.1_Prymnesiophyceae	PF
MF	GO:0015035	protein-disulfide reductase activity	53	4	1.25	0.03595	ICM0121_SAG.1_Prymnesiophyceae	PF
MF	GO:0050385	ureidoglycolate lyase activity	13	2	0.31	0.03631	ICM0121_SAG.1_Prymnesiophyceae	PF
MF	GO:0008519	ammonium transmembrane transporter activity	104	6	2.45	0.0365	ICM0121_SAG.1_Prymnesiophyceae	PF
MF	GO:0004565	beta-galactosidase activity	33	3	0.78	0.04198	ICM0121_SAG.1_Prymnesiophyceae	PF
MF	GO:0016730	oxidoreductase activity, acting on iron-sulfur proteins as donors	2	1	0.05	0.04648	ICM0121_SAG.1_Prymnesiophyceae	PF
MF	GO:0003972	RNA ligase (ATP) activity	2	1	0.05	0.04648	ICM0121_SAG.1_Prymnesiophyceae	PF
MF	GO:0008685	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase activity	2	1	0.05	0.04648	ICM0121_SAG.1_Prymnesiophyceae	PF
MF	GO:0004315	3-oxoacyl-[acyl-carrier-protein] synthase activity	2	1	0.05	0.04648	ICM0121_SAG.1_Prymnesiophyceae	PF
MF	GO:0004751	ribose-5-phosphate isomerase activity	15	2	0.35	0.04739	ICM0121_SAG.1_Prymnesiophyceae	PF
BP	GO:0009101	glycoprotein biosynthetic process	387	84	24.94	5.8e-25	ICM0122_COSAG.1_Prymnesiophyceae	PF
BP	GO:0010142	farnesyl diphosphate biosynthetic process, mevalonate pathway	40	15	2.58	1.1e-8	ICM0122_COSAG.1_Prymnesiophyceae	PF
BP	GO:0006084	acetyl-CoA metabolic process	40	15	2.58	1.1e-8	ICM0122_COSAG.1_Prymnesiophyceae	PF
BP	GO:0120009	intermembrane lipid transfer	37	12	2.38	2e-6	ICM0122_COSAG.1_Prymnesiophyceae	PF
BP	GO:0000272	polysaccharide catabolic process	240	41	15.47	3.6e-6	ICM0122_COSAG.1_Prymnesiophyceae	PF
BP	GO:0030245	cellulose catabolic process	14	7	0.9	1.1e-5	ICM0122_COSAG.1_Prymnesiophyceae	PF
BP	GO:0015969	guanosine tetraphosphate metabolic process	8	5	0.52	5.3e-5	ICM0122_COSAG.1_Prymnesiophyceae	PF
BP	GO:0090481	pyrimidine nucleotide-sugar transmembrane transport	184	27	11.86	5.5e-5	ICM0122_COSAG.1_Prymnesiophyceae	PF
BP	GO:0001522	pseudouridine synthesis	316	38	20.37	1.7e-4	ICM0122_COSAG.1_Prymnesiophyceae	PF
BP	GO:0006820	monoatomic anion transport	229	25	14.76	3.3e-4	ICM0122_COSAG.1_Prymnesiophyceae	PF
BP	GO:0016567	protein ubiquitination	505	53	32.55	3.6e-4	ICM0122_COSAG.1_Prymnesiophyceae	PF
BP	GO:0017038	protein import	30	8	1.93	4.8e-4	ICM0122_COSAG.1_Prymnesiophyceae	PF
BP	GO:0006075	(1->3)-beta-D-glucan biosynthetic process	26	7	1.68	0.00102	ICM0122_COSAG.1_Prymnesiophyceae	PF
BP	GO:0015833	peptide transport	4	3	0.26	0.00102	ICM0122_COSAG.1_Prymnesiophyceae	PF
BP	GO:0042549	photosystem II stabilization	5	3	0.32	0.00242	ICM0122_COSAG.1_Prymnesiophyceae	PF
BP	GO:0032968	positive regulation of transcription elongation by RNA polymerase II	3	2	0.19	0.01192	ICM0122_COSAG.1_Prymnesiophyceae	PF
BP	GO:0006493	protein O-linked glycosylation	9	3	0.58	0.01674	ICM0122_COSAG.1_Prymnesiophyceae	PF
BP	GO:0006631	fatty acid metabolic process	172	12	11.09	0.01929	ICM0122_COSAG.1_Prymnesiophyceae	PF
BP	GO:0006000	fructose metabolic process	46	7	2.96	0.02691	ICM0122_COSAG.1_Prymnesiophyceae	PF
BP	GO:0015693	magnesium ion transport	259	25	16.69	0.02912	ICM0122_COSAG.1_Prymnesiophyceae	PF
BP	GO:0015979	photosynthesis	30	8	1.93	0.03053	ICM0122_COSAG.1_Prymnesiophyceae	PF
BP	GO:0010207	photosystem II assembly	5	2	0.32	0.03643	ICM0122_COSAG.1_Prymnesiophyceae	PF
BP	GO:0006535	cysteine biosynthetic process from serine	5	2	0.32	0.03643	ICM0122_COSAG.1_Prymnesiophyceae	PF
CC	GO:0009654	photosystem II oxygen evolving complex	13	6	0.97	1.8e-4	ICM0122_COSAG.1_Prymnesiophyceae	PF
CC	GO:0019898	extrinsic component of membrane	13	5	0.97	0.00177	ICM0122_COSAG.1_Prymnesiophyceae	PF
CC	GO:0000148	1,3-beta-D-glucan synthase complex	26	7	1.94	0.00236	ICM0122_COSAG.1_Prymnesiophyceae	PF
CC	GO:0000139	Golgi membrane	219	28	16.33	0.00363	ICM0122_COSAG.1_Prymnesiophyceae	PF
CC	GO:0005576	extracellular region	134	19	9.99	0.00502	ICM0122_COSAG.1_Prymnesiophyceae	PF
CC	GO:0043231	intracellular membrane-bounded organelle	3273	154	244.06	0.02444	ICM0122_COSAG.1_Prymnesiophyceae	PF
MF	GO:0008373	sialyltransferase activity	41	30	2.87	3.1e-26	ICM0122_COSAG.1_Prymnesiophyceae	PF
MF	GO:0005254	chloride channel activity	43	16	3.01	1.4e-8	ICM0122_COSAG.1_Prymnesiophyceae	PF
MF	GO:0004421	hydroxymethylglutaryl-CoA synthase activity	40	15	2.8	3.5e-8	ICM0122_COSAG.1_Prymnesiophyceae	PF
MF	GO:0016757	glycosyltransferase activity	2023	302	141.61	6.3e-8	ICM0122_COSAG.1_Prymnesiophyceae	PF
MF	GO:0005230	extracellular ligand-gated monoatomic ion channel activity	111	24	7.77	6.2e-7	ICM0122_COSAG.1_Prymnesiophyceae	PF
MF	GO:0120013	lipid transfer activity	37	12	2.59	4.8e-6	ICM0122_COSAG.1_Prymnesiophyceae	PF
MF	GO:0016758	hexosyltransferase activity	639	74	44.73	5.4e-6	ICM0122_COSAG.1_Prymnesiophyceae	PF
MF	GO:0015297	antiporter activity	430	56	30.1	7.1e-6	ICM0122_COSAG.1_Prymnesiophyceae	PF
MF	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	82	18	5.74	1.2e-5	ICM0122_COSAG.1_Prymnesiophyceae	PF
MF	GO:0016747	acyltransferase activity, transferring groups other than amino-acyl groups	1833	164	128.31	1.3e-5	ICM0122_COSAG.1_Prymnesiophyceae	PF
MF	GO:0003755	peptidyl-prolyl cis-trans isomerase activity	1030	106	72.1	5.4e-5	ICM0122_COSAG.1_Prymnesiophyceae	PF
MF	GO:0016832	aldehyde-lyase activity	33	7	2.31	7.9e-5	ICM0122_COSAG.1_Prymnesiophyceae	PF
MF	GO:0009982	pseudouridine synthase activity	287	38	20.09	1.3e-4	ICM0122_COSAG.1_Prymnesiophyceae	PF
MF	GO:0042910	xenobiotic transmembrane transporter activity	155	24	10.85	2.1e-4	ICM0122_COSAG.1_Prymnesiophyceae	PF
MF	GO:0015165	pyrimidine nucleotide-sugar transmembrane transporter activity	184	27	12.88	2.2e-4	ICM0122_COSAG.1_Prymnesiophyceae	PF
MF	GO:0016740	transferase activity	17983	1367	1258.82	2.9e-4	ICM0122_COSAG.1_Prymnesiophyceae	PF
MF	GO:0008757	S-adenosylmethionine-dependent methyltransferase activity	892	88	62.44	5.4e-4	ICM0122_COSAG.1_Prymnesiophyceae	PF
MF	GO:0033743	peptide-methionine (R)-S-oxide reductase activity	53	11	3.71	9.6e-4	ICM0122_COSAG.1_Prymnesiophyceae	PF
MF	GO:0003843	1,3-beta-D-glucan synthase activity	26	7	1.82	0.00165	ICM0122_COSAG.1_Prymnesiophyceae	PF
MF	GO:0015276	ligand-gated monoatomic ion channel activity	152	33	10.64	0.00178	ICM0122_COSAG.1_Prymnesiophyceae	PF
MF	GO:0008113	peptide-methionine (S)-S-oxide reductase activity	78	13	5.46	0.00287	ICM0122_COSAG.1_Prymnesiophyceae	PF
MF	GO:0015018	galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase activity	10	4	0.7	0.00357	ICM0122_COSAG.1_Prymnesiophyceae	PF
MF	GO:0008270	zinc ion binding	2349	198	164.43	0.00416	ICM0122_COSAG.1_Prymnesiophyceae	PF
MF	GO:0008509	monoatomic anion transmembrane transporter activity	252	36	17.64	0.00488	ICM0122_COSAG.1_Prymnesiophyceae	PF
MF	GO:0008171	O-methyltransferase activity	63	9	4.41	0.00497	ICM0122_COSAG.1_Prymnesiophyceae	PF
MF	GO:0009916	alternative oxidase activity	14	4	0.98	0.01359	ICM0122_COSAG.1_Prymnesiophyceae	PF
MF	GO:0010277	chlorophyllide a oxygenase [overall] activity	3	2	0.21	0.01401	ICM0122_COSAG.1_Prymnesiophyceae	PF
MF	GO:0051087	protein-folding chaperone binding	107	14	7.49	0.01732	ICM0122_COSAG.1_Prymnesiophyceae	PF
MF	GO:0009882	blue light photoreceptor activity	15	4	1.05	0.01753	ICM0122_COSAG.1_Prymnesiophyceae	PF
MF	GO:0022857	transmembrane transporter activity	8534	912	597.39	0.02338	ICM0122_COSAG.1_Prymnesiophyceae	PF
MF	GO:0005544	calcium-dependent phospholipid binding	17	4	1.19	0.02733	ICM0122_COSAG.1_Prymnesiophyceae	PF
MF	GO:0031151	histone H3K79 methyltransferase activity	148	17	10.36	0.03036	ICM0122_COSAG.1_Prymnesiophyceae	PF
MF	GO:0034632	retinol transmembrane transporter activity	27	5	1.89	0.03715	ICM0122_COSAG.1_Prymnesiophyceae	PF
MF	GO:0003873	6-phosphofructo-2-kinase activity	46	7	3.22	0.03966	ICM0122_COSAG.1_Prymnesiophyceae	PF
MF	GO:0009381	excinuclease ABC activity	5	2	0.35	0.04249	ICM0122_COSAG.1_Prymnesiophyceae	PF
MF	GO:0009001	serine O-acetyltransferase activity	5	2	0.35	0.04249	ICM0122_COSAG.1_Prymnesiophyceae	PF
MF	GO:0003871	5-methyltetrahydropteroyltriglutamate-homocysteine S-methyltransferase activity	5	2	0.35	0.04249	ICM0122_COSAG.1_Prymnesiophyceae	PF
BP	GO:0006811	monoatomic ion transport	3835	225	114.59	8.7e-28	ICM0123_SAG.1_Prymnesiophyceae	PF
BP	GO:0055085	transmembrane transport	7269	350	217.2	1.2e-20	ICM0123_SAG.1_Prymnesiophyceae	PF
BP	GO:0120009	intermembrane lipid transfer	35	10	1.05	5.1e-8	ICM0123_SAG.1_Prymnesiophyceae	PF
BP	GO:0009101	glycoprotein biosynthetic process	327	24	9.77	8e-6	ICM0123_SAG.1_Prymnesiophyceae	PF
BP	GO:0000272	polysaccharide catabolic process	220	21	6.57	6.7e-5	ICM0123_SAG.1_Prymnesiophyceae	PF
BP	GO:0015979	photosynthesis	31	9	0.93	2.5e-4	ICM0123_SAG.1_Prymnesiophyceae	PF
BP	GO:0010207	photosystem II assembly	6	3	0.18	5e-4	ICM0123_SAG.1_Prymnesiophyceae	PF
BP	GO:0090481	pyrimidine nucleotide-sugar transmembrane transport	171	14	5.11	6.7e-4	ICM0123_SAG.1_Prymnesiophyceae	PF
BP	GO:0030245	cellulose catabolic process	10	3	0.3	0.00273	ICM0123_SAG.1_Prymnesiophyceae	PF
BP	GO:0015693	magnesium ion transport	250	16	7.47	0.00376	ICM0123_SAG.1_Prymnesiophyceae	PF
BP	GO:0015969	guanosine tetraphosphate metabolic process	5	2	0.15	0.0084	ICM0123_SAG.1_Prymnesiophyceae	PF
BP	GO:0006535	cysteine biosynthetic process from serine	5	2	0.15	0.0084	ICM0123_SAG.1_Prymnesiophyceae	PF
BP	GO:0016567	protein ubiquitination	476	24	14.22	0.00968	ICM0123_SAG.1_Prymnesiophyceae	PF
BP	GO:0006820	monoatomic anion transport	215	11	6.42	0.01548	ICM0123_SAG.1_Prymnesiophyceae	PF
BP	GO:0006885	regulation of pH	7	2	0.21	0.01696	ICM0123_SAG.1_Prymnesiophyceae	PF
BP	GO:0000413	protein peptidyl-prolyl isomerization	515	24	15.39	0.02276	ICM0123_SAG.1_Prymnesiophyceae	PF
BP	GO:0006075	(1->3)-beta-D-glucan biosynthetic process	22	3	0.66	0.02684	ICM0123_SAG.1_Prymnesiophyceae	PF
BP	GO:0010024	phytochromobilin biosynthetic process	1	1	0.03	0.02988	ICM0123_SAG.1_Prymnesiophyceae	PF
BP	GO:0006103	2-oxoglutarate metabolic process	1	1	0.03	0.02988	ICM0123_SAG.1_Prymnesiophyceae	PF
BP	GO:0030317	flagellated sperm motility	1	1	0.03	0.02988	ICM0123_SAG.1_Prymnesiophyceae	PF
BP	GO:0017038	protein import	25	3	0.75	0.03754	ICM0123_SAG.1_Prymnesiophyceae	PF
CC	GO:0016020	membrane	13241	541	462.72	1.5e-11	ICM0123_SAG.1_Prymnesiophyceae	PF
CC	GO:0009654	photosystem II oxygen evolving complex	12	5	0.42	3.3e-5	ICM0123_SAG.1_Prymnesiophyceae	PF
CC	GO:0019898	extrinsic component of membrane	12	4	0.42	5.9e-4	ICM0123_SAG.1_Prymnesiophyceae	PF
CC	GO:0000139	Golgi membrane	205	14	7.16	0.01324	ICM0123_SAG.1_Prymnesiophyceae	PF
CC	GO:0005576	extracellular region	124	9	4.33	0.03001	ICM0123_SAG.1_Prymnesiophyceae	PF
CC	GO:0000148	1,3-beta-D-glucan synthase complex	22	3	0.77	0.03993	ICM0123_SAG.1_Prymnesiophyceae	PF
MF	GO:0005216	monoatomic ion channel activity	2261	171	69.21	3.5e-20	ICM0123_SAG.1_Prymnesiophyceae	PF
MF	GO:0008373	sialyltransferase activity	23	12	0.7	6.6e-13	ICM0123_SAG.1_Prymnesiophyceae	PF
MF	GO:0005509	calcium ion binding	5815	271	178	5.8e-12	ICM0123_SAG.1_Prymnesiophyceae	PF
MF	GO:0120013	lipid transfer activity	35	10	1.07	6.5e-8	ICM0123_SAG.1_Prymnesiophyceae	PF
MF	GO:0005230	extracellular ligand-gated monoatomic ion channel activity	103	16	3.15	1e-7	ICM0123_SAG.1_Prymnesiophyceae	PF
MF	GO:0106274	NAD+-protein-arginine ADP-ribosyltransferase activity	59	11	1.81	1.6e-6	ICM0123_SAG.1_Prymnesiophyceae	PF
MF	GO:0015276	ligand-gated monoatomic ion channel activity	143	24	4.38	2.4e-5	ICM0123_SAG.1_Prymnesiophyceae	PF
MF	GO:0003755	peptidyl-prolyl cis-trans isomerase activity	978	54	29.94	3.2e-5	ICM0123_SAG.1_Prymnesiophyceae	PF
MF	GO:0005254	chloride channel activity	34	7	1.04	6.5e-5	ICM0123_SAG.1_Prymnesiophyceae	PF
MF	GO:0022857	transmembrane transporter activity	8015	393	245.34	7.3e-4	ICM0123_SAG.1_Prymnesiophyceae	PF
MF	GO:0016740	transferase activity	17168	552	525.52	7.3e-4	ICM0123_SAG.1_Prymnesiophyceae	PF
MF	GO:0003950	NAD+ ADP-ribosyltransferase activity	291	20	8.91	7.4e-4	ICM0123_SAG.1_Prymnesiophyceae	PF
MF	GO:0015165	pyrimidine nucleotide-sugar transmembrane transporter activity	171	14	5.23	8.5e-4	ICM0123_SAG.1_Prymnesiophyceae	PF
MF	GO:0010277	chlorophyllide a oxygenase [overall] activity	3	2	0.09	0.00275	ICM0123_SAG.1_Prymnesiophyceae	PF
MF	GO:0016747	acyltransferase activity, transferring groups other than amino-acyl groups	1745	76	53.42	0.00398	ICM0123_SAG.1_Prymnesiophyceae	PF
MF	GO:0015095	magnesium ion transmembrane transporter activity	250	16	7.65	0.00477	ICM0123_SAG.1_Prymnesiophyceae	PF
MF	GO:0071949	FAD binding	191	13	5.85	0.00629	ICM0123_SAG.1_Prymnesiophyceae	PF
MF	GO:0004356	glutamine synthetase activity	39	5	1.19	0.00649	ICM0123_SAG.1_Prymnesiophyceae	PF
MF	GO:0008146	sulfotransferase activity	262	16	8.02	0.00738	ICM0123_SAG.1_Prymnesiophyceae	PF
MF	GO:0009001	serine O-acetyltransferase activity	5	2	0.15	0.00881	ICM0123_SAG.1_Prymnesiophyceae	PF
MF	GO:0008810	cellulase activity	17	3	0.52	0.01413	ICM0123_SAG.1_Prymnesiophyceae	PF
MF	GO:0016799	hydrolase activity, hydrolyzing N-glycosyl compounds	144	10	4.41	0.01951	ICM0123_SAG.1_Prymnesiophyceae	PF
MF	GO:0008173	RNA methyltransferase activity	451	20	13.81	0.02249	ICM0123_SAG.1_Prymnesiophyceae	PF
MF	GO:0008757	S-adenosylmethionine-dependent methyltransferase activity	844	40	25.84	0.02294	ICM0123_SAG.1_Prymnesiophyceae	PF
MF	GO:0015297	antiporter activity	394	20	12.06	0.02416	ICM0123_SAG.1_Prymnesiophyceae	PF
MF	GO:0003843	1,3-beta-D-glucan synthase activity	22	3	0.67	0.02858	ICM0123_SAG.1_Prymnesiophyceae	PF
MF	GO:0031151	histone H3K79 methyltransferase activity	140	9	4.29	0.02882	ICM0123_SAG.1_Prymnesiophyceae	PF
MF	GO:0004061	arylformamidase activity	9	2	0.28	0.02923	ICM0123_SAG.1_Prymnesiophyceae	PF
MF	GO:0008509	monoatomic anion transmembrane transporter activity	232	16	7.1	0.03053	ICM0123_SAG.1_Prymnesiophyceae	PF
MF	GO:0016636	oxidoreductase activity, acting on the CH-CH group of donors, iron-sulfur protein as acceptor	1	1	0.03	0.03061	ICM0123_SAG.1_Prymnesiophyceae	PF
MF	GO:0050897	cobalt ion binding	1	1	0.03	0.03061	ICM0123_SAG.1_Prymnesiophyceae	PF
MF	GO:0016407	acetyltransferase activity	135	8	4.13	0.03576	ICM0123_SAG.1_Prymnesiophyceae	PF
MF	GO:0003714	transcription corepressor activity	24	3	0.73	0.03591	ICM0123_SAG.1_Prymnesiophyceae	PF
MF	GO:0016758	hexosyltransferase activity	589	24	18.03	0.03597	ICM0123_SAG.1_Prymnesiophyceae	PF
MF	GO:0016757	glycosyltransferase activity	1821	100	55.74	0.03997	ICM0123_SAG.1_Prymnesiophyceae	PF
MF	GO:0000774	adenyl-nucleotide exchange factor activity	27	3	0.83	0.04853	ICM0123_SAG.1_Prymnesiophyceae	PF
MF	GO:0042803	protein homodimerization activity	27	3	0.83	0.04853	ICM0123_SAG.1_Prymnesiophyceae	PF
BP	GO:0055085	transmembrane transport	7381	462	298.37	2.1e-21	ICM0124_SAG.1_Prymnesiophyceae	PF
BP	GO:0009101	glycoprotein biosynthetic process	355	52	14.35	1.3e-17	ICM0124_SAG.1_Prymnesiophyceae	PF
BP	GO:0120009	intermembrane lipid transfer	36	11	1.46	1.1e-7	ICM0124_SAG.1_Prymnesiophyceae	PF
BP	GO:0000272	polysaccharide catabolic process	231	32	9.34	2.9e-7	ICM0124_SAG.1_Prymnesiophyceae	PF
BP	GO:0015979	photosynthesis	34	12	1.37	1.7e-5	ICM0124_SAG.1_Prymnesiophyceae	PF
BP	GO:0030245	cellulose catabolic process	12	5	0.49	6.7e-5	ICM0124_SAG.1_Prymnesiophyceae	PF
BP	GO:0090481	pyrimidine nucleotide-sugar transmembrane transport	176	19	7.11	1e-4	ICM0124_SAG.1_Prymnesiophyceae	PF
BP	GO:0042549	photosystem II stabilization	5	3	0.2	6.2e-4	ICM0124_SAG.1_Prymnesiophyceae	PF
BP	GO:0015693	magnesium ion transport	256	22	10.35	7.9e-4	ICM0124_SAG.1_Prymnesiophyceae	PF
BP	GO:0006820	monoatomic anion transport	221	17	8.93	9.9e-4	ICM0124_SAG.1_Prymnesiophyceae	PF
BP	GO:0010207	photosystem II assembly	6	3	0.24	0.0012	ICM0124_SAG.1_Prymnesiophyceae	PF
BP	GO:0044341	sodium-dependent phosphate transport	15	4	0.61	0.00254	ICM0124_SAG.1_Prymnesiophyceae	PF
BP	GO:0017038	protein import	27	5	1.09	0.00412	ICM0124_SAG.1_Prymnesiophyceae	PF
